日期,合约编码,交易代码,报价时间,到期日,期权类型,执行价,开盘价,最高价,最低价,收盘价,成交量,持仓量,成交额,合约单位,标的代码,标的收盘价,距离到期日天数,距离到期日时间（折算成年）,无风险利率,Delta,Gamma,Vega,Theta,Rho,hv10,hv20,hv30,hv60,hv90,hv120,hv150,hv180,期货代码,期货价格,连续标志
20211129,10003516,510050P2112A02900,2021-11-29,20211222,P,2.863,0.0016,0.0018,0.0015,0.0017,1424,38245,24014,10129,510050,3.182,23,0.063014,0.0258,-0.025,0.3308,0.0005,-0.0002,-0.0001,0.1208,0.1322,0.1251,0.1476,0.1808,0.1769,0.179,0.1817,IH2112,3193.0,L1
20211130,10003516,510050P2112A02900,2021-11-30,20211222,P,2.863,0.0015,0.002,0.0013,0.0016,2007,39061,31238,10129,510050,3.164,22,0.060274,0.0269,-0.025,0.3517,0.0005,-0.0002,-0.0,0.1208,0.1277,0.1235,0.1468,0.1803,0.1767,0.1774,0.1817,IH2112,3172.0,L1
20211201,10003516,510050P2112A02900,2021-12-01,20211222,P,2.863,0.0014,0.0017,0.0011,0.0012,1584,39461,21250,10129,510050,3.176,21,0.057534,0.0213,-0.0197,0.2912,0.0004,-0.0002,-0.0,0.1239,0.1251,0.1243,0.1468,0.1803,0.1767,0.1775,0.178,IH2112,3184.8,L1
20211202,10003516,510050P2112A02900,2021-12-02,20211222,P,2.863,0.0014,0.0016,0.0009,0.001,1927,40549,22183,10129,510050,3.188,20,0.054795,0.0211,-0.0166,0.2511,0.0003,-0.0002,-0.0,0.1183,0.1222,0.1232,0.1468,0.1804,0.1768,0.1775,0.1772,IH2112,3196.0,L1
20211203,10003516,510050P2112A02900,2021-12-03,20211222,P,2.863,0.001,0.001,0.0006,0.0007,2113,39935,16004,10129,510050,3.215,19,0.052055,0.0221,-0.0118,0.1834,0.0002,-0.0001,-0.0,0.1087,0.1264,0.1209,0.1411,0.1809,0.1772,0.1778,0.1774,IH2112,3223.8,L1
20211206,10003516,510050P2112A02900,2021-12-06,20211222,P,2.863,0.0003,0.0008,0.0003,0.0005,1657,39553,9610,10129,510050,3.225,16,0.043836,0.0219,-0.0089,0.1458,0.0002,-0.0001,-0.0,0.1107,0.1264,0.1216,0.1413,0.181,0.1772,0.1774,0.1749,IH2112,3233.0,L1
20211207,10003516,510050P2112A02900,2021-12-07,20211222,P,2.863,0.0004,0.0007,0.0004,0.0006,1264,39233,7053,10129,510050,3.251,15,0.041096,0.0228,-0.0097,0.1439,0.0002,-0.0002,-0.0,0.1169,0.1292,0.1234,0.1421,0.1807,0.1774,0.1766,0.1751,IH2112,3259.6,L1
20211208,10003516,510050P2112A02900,2021-12-08,20211222,P,2.863,0.0004,0.0007,0.0003,0.0006,3889,39874,21835,10129,510050,3.301,14,0.038356,0.0233,-0.0087,0.1175,0.0002,-0.0002,-0.0,0.1392,0.137,0.1264,0.1437,0.171,0.1786,0.1777,0.1751,IH2112,3313.2,L1
20211209,10003516,510050P2112A02900,2021-12-09,20211222,P,2.863,0.0004,0.0007,0.0003,0.0005,5619,38702,28051,10129,510050,3.352,13,0.035616,0.0239,-0.0069,0.0878,0.0001,-0.0002,-0.0,0.1504,0.1272,0.1336,0.1452,0.1642,0.179,0.1788,0.1759,IH2112,3363.2,L1
20211210,10003516,510050P2112A02900,2021-12-10,20211222,P,2.863,0.0006,0.0006,0.0003,0.0003,182,34815,871,10129,510050,3.349,12,0.032877,0.0227,-0.0046,0.0653,0.0001,-0.0001,-0.0,0.1364,0.1261,0.1329,0.1435,0.1637,0.1784,0.178,0.1759,IH2112,3363.4,L1
20211213,10003516,510050P2112A02900,2021-12-13,20211222,P,2.863,0.0003,0.0005,0.0002,0.0003,3270,33515,11320,10129,510050,3.354,9,0.024658,0.0225,-0.0045,0.0643,0.0001,-0.0002,-0.0,0.1037,0.126,0.1321,0.1433,0.1631,0.1784,0.1777,0.1758,IH2112,3367.0,L1
20211214,10003516,510050P2112A02900,2021-12-14,20211222,P,2.863,0.0003,0.0005,0.0002,0.0002,2100,31105,7347,10129,510050,3.337,8,0.021918,0.0234,-0.0034,0.0531,0.0001,-0.0001,-0.0,0.102,0.128,0.128,0.1403,0.1613,0.1783,0.1773,0.1732,IH2112,3356.8,L1
20211215,10003516,510050P2112A02900,2021-12-15,20211222,P,2.863,0.0003,0.0003,0.0003,0.0003,1420,28389,4315,10129,510050,3.304,7,0.019178,0.0233,-0.005,0.0777,0.0001,-0.0002,-0.0,0.1269,0.1313,0.1282,0.1416,0.1572,0.1787,0.1769,0.1733,IH2112,3321.0,L1
